mon_pluviometrico_hist_chuva_mm;RAI;SPI;Data
261.075;0.6708113079537745;261.075;1991-04-30
397.55;2.242137248076811;397.55;1991-05-31
153.66;-2.680777130183268;153.66;1991-06-30
199.66;-1.6735664005868924;199.66;1991-07-31
211.29999999999998;1.7362938203403042;211.29999999999998;1991-08-31
44.339999999999996;-1.7459272436060536;44.339999999999996;1991-09-30
81.78;3.753930540776725;81.78;1991-10-31
34.08;-0.18685891619525305;34.08;1991-11-30
13.525;-2.842498806095877;13.525;1991-12-31
127.225;1.2813428058755458;127.225;1992-01-31
222.175;4.282528034167926;222.175;1992-02-29
342.325;4.0380357559243825;342.325;1992-03-31
193.125;-0.7501667274263247;193.125;1992-04-30
83.075;-3.7171949268720024;83.075;1992-05-31
368.7;1.0668422710371999;368.7;1992-06-30
299.06666666666666;0.7113791148410138;299.06666666666666;1992-07-31
178.53333333333333;0.7098317847216083;178.53333333333333;1992-08-31
161.46666666666667;3.1974262364754393;161.46666666666667;1992-09-30
60.15;1.8244922758408546;60.15;1992-10-31
90.1;4.028073238796316;90.1;1992-11-30
5.666666666666666;-3.4439458879197415;5.666666666666666;1992-12-31
48.016666666666666;-1.9102329569296375;48.016666666666666;1993-01-31
42.583333333333336;-2.377515420320249;42.583333333333336;1993-02-28
80.48666666666666;-2.617712849471062;80.48666666666666;1993-03-31
172.12;-1.1992796404697441;172.12;1993-04-30
191.05714285714285;-1.4597384798999793;191.05714285714285;1993-05-31
226.47619047619048;-1.4157575603748445;226.47619047619048;1993-06-30
158.76666666666668;-2.725229769164497;158.76666666666668;1993-07-31
79.02857142857142;-2.7795471087169425;79.02857142857142;1993-08-31
21.67142857142857;-3.0654337440274135;21.67142857142857;1993-09-30
40.25;0.04937339131825544;40.25;1993-10-31
32.39666666666667;-0.3796326818410879;32.39666666666667;1993-11-30
17.349999999999998;-2.5497477874774743;17.349999999999998;1993-12-31
79.97888888888889;-0.3635441170054837;79.97888888888889;1994-01-31
101.19888888888889;0.10172815661324697;101.19888888888889;1994-02-28
166.4;0.02661063625516674;166.4;1994-03-31
239.87484848484848;0.2380888877505414;239.87484848484848;1994-04-30
485.75454545454545;3.689192371568763;485.75454545454545;1994-05-31
551.81;4.28348080375666;551.81;1994-06-30
281.78181818181815;0.35321637754605656;281.78181818181815;1994-07-31
126.12272727272727;-1.0761247780910244;126.12272727272727;1994-08-31
114.44888888888889;1.4720526995775378;114.44888888888889;1994-09-30
24.653333333333336;-1.6977744355916555;24.653333333333336;1994-10-31
16.404444444444444;-2.2110470771813566;16.404444444444444;1994-11-30
35.19111111111111;-1.1842566891606434;35.19111111111111;1994-12-31
22.29669117647059;-3.1548522696053007;22.29669117647059;1995-01-31
70.36315476190477;-1.1911555335007595;70.36315476190477;1995-02-28
162.48916666666665;-0.08475266306247024;162.48916666666665;1995-03-31
138.57041666666666;-1.9166112806614268;138.57041666666666;1995-04-30
295.58666666666664;0.5693599195619995;295.58666666666664;1995-05-31
388.6508333333333;1.4173125853830237;388.6508333333333;1995-06-30
291.77166666666665;0.5602179883285636;291.77166666666665;1995-07-31
33.0725;-4.4418042804628675;33.0725;1995-08-31
10.861666666666666;-3.694655181570794;10.861666666666666;1995-09-30
10.058333333333334;-3.344968837125427;10.058333333333334;1995-10-31
41.288717948717945;0.41304278850167486;41.288717948717945;1995-11-30
2.9466666666666668;-3.652124390048383;2.9466666666666668;1995-12-31
69.26666666666667;-0.8819209196790834;69.26666666666667;1996-01-31
100.11874999999999;0.06439975770099275;100.11874999999999;1996-02-29
80.86160714285714;-2.6061313818516165;80.86160714285714;1996-03-31
373.65274725274725;2.9686682462601204;373.65274725274725;1996-04-30
148.9724358974359;-2.3395542580588438;148.9724358974359;1996-05-31
255.85384615384615;-0.9053860467829646;255.85384615384615;1996-06-30
280.22298534798534;0.3209154965033202;280.22298534798534;1996-07-31
221.4230769230769;2.053413478891256;221.4230769230769;1996-08-31
164.2846153846154;3.300834231835485;164.2846153846154;1996-09-30
43.322296918767506;0.3234282797285466;43.322296918767506;1996-10-31
81.76934065934066;3.4110931898831365;81.76934065934066;1996-11-30
38.0225;-0.9675529031927875;38.0225;1996-12-31
15.381818181818183;-3.489470958379882;15.381818181818183;1997-01-31
152.0480769230769;1.859019552034559;152.0480769230769;1997-02-28
163.93397435897435;-0.040124263176707094;163.93397435897435;1997-03-31
328.69602564102564;2.051043607288848;328.69602564102564;1997-04-30
363.32464177978886;1.6806471376671812;363.32464177978886;1997-05-31
146.65034270725835;-2.8025543557560337;146.65034270725835;1997-06-30
154.44763365074897;-2.8363033462068326;154.44763365074897;1997-07-31
89.76086515307877;-2.3913539569029503;89.76086515307877;1997-08-31
9.334970760233919;-3.7835220596205343;9.334970760233919;1997-09-30
7.607368421052632;-3.6215851907989096;7.607368421052632;1997-10-31
14.721169590643274;-2.4038141458056304;14.721169590643274;1997-11-30
64.8308595631235;0.7457643751902951;64.8308595631235;1997-12-31
56.16888329893361;-1.5157377807774364;56.16888329893361;1998-01-31
21.04313725490196;-3.297407027520964;21.04313725490196;1998-02-28
60.14497549019608;-3.2460436183405346;60.14497549019608;1998-03-31
69.50450280112045;-3.3933260518188346;69.50450280112045;1998-04-30
159.1176575630252;-2.127459966827339;159.1176575630252;1998-05-31
92.81458548331614;-3.73783105724745;92.81458548331614;1998-06-30
143.0915767973856;-3.1283497026830362;143.0915767973856;1998-07-31
217.32120098039215;1.9249164311806695;217.32120098039215;1998-08-31
37.90040149393091;-2.120767454231418;37.90040149393091;1998-09-30
29.917769607843137;-1.1036291832035878;29.917769607843137;1998-10-31
6.972549019607843;-3.291178957314115;6.972549019607843;1998-11-30
13.398796009631925;-2.8521579817125993;13.398796009631925;1998-12-31
35.39385964912281;-2.521065163989925;35.39385964912281;1999-01-31
34.33404761904762;-2.7298078816488927;34.33404761904762;1999-02-28
139.21251082251084;-0.8037410173929059;139.21251082251084;1999-03-31
66.04902597402597;-3.467208425718879;66.04902597402597;1999-04-30
230.42447064631276;-0.6367317718807202;230.42447064631276;1999-05-31
104.245;-3.5392529943185;104.245;1999-06-30
189.65464798359537;-1.9308763664829673;189.65464798359537;1999-07-31
108.63567099567099;-1.7086415230099445;108.63567099567099;1999-08-31
53.274068504594815;-1.2258873503040733;53.274068504594815;1999-09-30
58.923077357425186;1.7150483787211097;58.923077357425186;1999-10-31
22.900197628458496;-1.4671594720397847;22.900197628458496;1999-11-30
65.64728184096604;0.7887428544157813;65.64728184096604;1999-12-31
181.49346153846153;3.0314154063325573;181.49346153846153;2000-01-31
89.26718803418804;-0.3838434047672114;89.26718803418804;2000-02-29
108.43974358974359;-1.7542753819088457;108.43974358974359;2000-03-31
303.8932475744867;1.544786935252997;303.8932475744867;2000-04-30
205.18851115551115;-1.164310480180696;205.18851115551115;2000-05-31
485.3433446119098;3.115880973805721;485.3433446119098;2000-06-30
445.8446666666667;3.7527948553817088;445.8446666666667;2000-07-31
336.5521573426574;5.659994259554262;336.5521573426574;2000-08-31
267.8663076923077;7.10188820038908;267.8663076923077;2000-09-30
34.32763532763533;-0.6059309218019169;34.32763532763533;2000-10-31
31.196283346283348;-0.5170994617749951;31.196283346283348;2000-11-30
155.15783475783476;5.500798788466783;155.15783475783476;2000-12-31
42.113247863247864;-2.1959062094701935;42.113247863247864;2001-01-31
21.342;-3.2846438507179485;21.342;2001-02-28
118.09896153846154;-1.4559135698184114;118.09896153846154;2001-03-31
208.2988196988197;-0.42573167068114326;208.2988196988197;2001-04-30
33.71461409344168;-4.7491148206752225;33.71461409344168;2001-05-31
333.798906010975;0.4537452050158935;333.798906010975;2001-06-30
246.11048426031184;-0.47898848855737103;246.11048426031184;2001-07-31
156.1951545198097;0.010056835679576919;156.1951545198097;2001-08-31
76.25439244663383;0.07046001418791842;76.25439244663383;2001-09-30
82.37829459812218;3.807299587994541;82.37829459812218;2001-10-31
25.338621019465847;-1.187913496204117;25.338621019465847;2001-11-30
54.176410186237774;0.1848879223654899;54.176410186237774;2001-12-31
188.7168463783981;3.2643582157020505;188.7168463783981;2002-01-31
120.46979050797182;0.7677090878024825;120.46979050797182;2002-02-28
258.20515873015876;2.119943135020996;258.20515873015876;2002-03-31
96.7436507936508;-2.810919334192264;96.7436507936508;2002-04-30
210.24152526911146;-1.0586730202677297;210.24152526911146;2002-05-31
439.6655172413793;2.3134722598580613;439.6655172413793;2002-06-30
220.59967980295568;-1.135055782755637;220.59967980295568;2002-07-31
108.36285714285714;-1.7185093548174637;108.36285714285714;2002-08-31
31.82505747126437;-2.474404910189522;31.82505747126437;2002-09-30
31.946896551724137;-0.8746215407258823;31.946896551724137;2002-10-31
59.26896551724138;1.7446845674608729;59.26896551724138;2002-11-30
15.110001824484582;-2.72118876723839;15.110001824484582;2002-12-31
45.16551724137931;-2.0482033698248365;45.16551724137931;2003-01-31
149.18363226811502;1.7600275299507304;149.18363226811502;2003-02-28
279.3910495508548;2.6030218027527545;279.3910495508548;2003-03-31
123.2090909090909;-2.2450554491543455;123.2090909090909;2003-04-30
212.77220779220778;-1.0057669987178404;212.77220779220778;2003-05-31
387.3024656502917;1.3936262141004871;387.3024656502917;2003-06-30
220.41166666666666;-1.1398909603293217;220.41166666666666;2003-07-31
129.0837435897436;-0.9690231382942635;129.0837435897436;2003-08-31
101.62864387464387;1.0015984899236705;101.62864387464387;2003-09-30
55.52301587301587;1.4117562506048829;55.52301587301587;2003-10-31
18.341076923076923;-1.9892657293132316;18.341076923076923;2003-11-30
44.25933333333333;-0.4902092923989209;44.25933333333333;2003-12-31
287.3990256410256;6.4467034155657625;287.3990256410256;2004-01-31
225.88180525030523;4.41063110174266;225.88180525030523;2004-02-29
154.95842165242166;-0.31736846495969967;154.95842165242166;2004-03-31
241.67435897435897;0.2748192164769923;241.67435897435897;2004-04-30
259.06129914529913;-0.03805507029503107;259.06129914529913;2004-05-31
519.0926666666667;3.7087452071872393;519.0926666666667;2004-06-30
325.67866666666663;1.262811588967033;325.67866666666663;2004-07-31
126.2932564102564;-1.069956642455453;126.2932564102564;2004-08-31
84.58492307692308;0.37615878978193995;84.58492307692308;2004-09-30
19.413076923076922;-2.289190744024394;19.413076923076922;2004-10-31
12.660535117056856;-2.639796086652884;12.660535117056856;2004-11-30
8.941294871794872;-3.1933182427830524;8.941294871794872;2004-12-31
12.108653846153846;-3.6478631600863696;12.108653846153846;2005-01-31
63.09615384615385;-1.5014987229303516;63.09615384615385;2005-02-28
58.96061538461539;-3.2826271004759158;58.96061538461539;2005-03-31
106.75845484949832;-2.5967904209296724;106.75845484949832;2005-04-30
444.1401337792642;3.006479850173237;444.1401337792642;2005-05-31
617.3878458498024;5.43546718272674;617.3878458498024;2005-06-30
146.26383333333334;-3.0467680432131856;146.26383333333334;2005-07-31
265.3;3.427919962458604;265.3;2005-08-31
26.750910256410258;-2.7697640710079274;26.750910256410258;2005-09-30
33.526923076923076;-0.6962994546290991;33.526923076923076;2005-10-31
7.5115384615384615;-3.229454388384821;7.5115384615384615;2005-11-30
89.73076923076923;2.05655693856248;89.73076923076923;2005-12-31
20.563532763532763;-3.238721806475232;20.563532763532763;2006-01-31
26.11111111111111;-3.0809750786721986;26.11111111111111;2006-02-28
124.65982905982906;-1.2532561359606;124.65982905982906;2006-03-31
257.96097883597884;0.607250121907709;257.96097883597884;2006-04-30
271.25981116584563;0.17026142968822916;271.25981116584563;2006-05-31
369.4896551724138;1.080713906967228;369.4896551724138;2006-06-30
182.85919540229887;-2.1056366017125643;182.85919540229887;2006-07-31
123.4685354097145;-1.172128403343023;123.4685354097145;2006-08-31
69.27;-0.2947860828515065;69.27;2006-09-30
8.839326765188833;-3.48254614404427;8.839326765188833;2006-10-31
46.26484400656815;0.7815815047094092;46.26484400656815;2006-11-30
79.81863254880497;1.5347576540160854;79.81863254880497;2006-12-31
67.51724137931035;-0.9665776293853897;67.51724137931035;2007-01-31
133.60344827586206;1.2215936959579634;133.60344827586206;2007-02-28
147.92250045612116;-0.5346997446760192;147.92250045612116;2007-03-31
279.4908866995074;1.0467032942494414;279.4908866995074;2007-04-30
214.57566502463055;-0.9680642263107655;214.57566502463055;2007-05-31
375.3663957307061;1.1839488484046057;375.3663957307061;2007-06-30
198.8774630541872;-1.6936910853065679;198.8774630541872;2007-07-31
180.64565527065525;0.7760032478650108;180.64565527065525;2007-08-31
114.65502645502644;1.479617163879855;114.65502645502644;2007-09-30
22.85497101876412;-1.9007379392907116;22.85497101876412;2007-10-31
21.18735632183908;-1.6633124633055811;21.18735632183908;2007-11-30
29.32756157635468;-1.6330305712572202;29.32756157635468;2007-12-31
81.03758620689655;-0.31231253131549996;81.03758620689655;2008-01-31
26.536576354679802;-3.0628052391178437;26.536576354679802;2008-02-29
308.04158526658523;3.256308593499158;308.04158526658523;2008-03-31
209.23238916256156;-0.40577079939385496;209.23238916256156;2008-04-30
315.1150628306878;0.889736444117528;315.1150628306878;2008-05-31
302.27738095238095;-0.0988802458645359;302.27738095238095;2008-06-30
251.4471851851852;-0.3417433091048882;251.4471851851852;2008-07-31
254.98418803418804;3.1047626069300063;254.98418803418804;2008-08-31
43.58888888888889;-1.7896483928091587;43.58888888888889;2008-09-30
40.32369373219373;0.0559470162272024;40.32369373219373;2008-10-31
8.65123076923077;-3.0989378867027773;8.65123076923077;2008-11-30
25.64906911928651;-1.9145684572145585;25.64906911928651;2008-12-31
92.89285714285714;0.1741851524993096;92.89285714285714;2009-01-31
245.9714285714286;5.104906144556116;245.9714285714286;2009-02-28
132.08266283524904;-1.023973584532683;132.08266283524904;2009-03-31
344.3202380952381;2.369953923666745;344.3202380952381;2009-04-30
326.8227832512315;1.0818095026164203;326.8227832512315;2009-05-31
273.82573891625617;-0.5931643293013162;273.82573891625617;2009-06-30
323.4107142857143;1.2158169026364847;323.4107142857143;2009-07-31
207.7824175824176;1.6261005911803401;207.7824175824176;2009-08-31
61.10357142857143;-0.7701427068531892;61.10357142857143;2009-09-30
9.282142857142857;-3.4325698379411023;9.282142857142857;2009-10-31
37.38862433862434;0.12419651020324146;37.38862433862434;2009-11-30
39.508974358974356;-0.8537837835222307;39.508974358974356;2009-12-31
142.4631339031339;1.7727486771672807;142.4631339031339;2010-01-31
60.778;-1.6004973699023841;60.778;2010-02-28
90.9423076923077;-2.2947504709907833;90.9423076923077;2010-03-31
209.248;-0.40543702035662477;209.248;2010-04-30
120.24688461538462;-2.9400857831674205;120.24688461538462;2010-05-31
486.5196794871795;3.136545296274042;486.5196794871795;2010-06-30
176.80415217391305;-2.261355557331587;176.80415217391305;2010-07-31
148.77224637681158;-0.25687882435718457;148.77224637681158;2010-08-31
62.786833333333334;-0.6721623364428361;62.786833333333334;2010-09-30
54.49333333333334;1.3199065560695233;54.49333333333334;2010-10-31
17.0185;-2.1407260068287686;17.0185;2010-11-30
63.17380129672006;0.6585327473784743;63.17380129672006;2010-12-31
173.33980303030302;2.768472733109764;173.33980303030302;2011-01-31
175.57857575757575;2.6722074264217515;175.57857575757575;2011-02-28
79.12316666666666;-2.659829750957823;79.12316666666666;2011-03-31
454.1214328063241;4.61113784551892;454.1214328063241;2011-04-30
560.5777898550725;4.916718216275597;560.5777898550725;2011-05-31
285.22383333333335;-0.3951477563134525;285.22383333333335;2011-06-30
513.7258333333333;5.159373830338897;513.7258333333333;2011-07-31
197.20874505928853;1.2948653901002831;197.20874505928853;2011-08-31
30.90180602006689;-2.5281461128593588;30.90180602006689;2011-09-30
31.81698717948718;-0.8892831365227635;31.81698717948718;2011-10-31
56.62001282051282;1.5484995000413555;56.62001282051282;2011-11-30
29.274153846153848;-1.6371181967260804;29.274153846153848;2011-12-31
226.58584113712377;4.48557378465873;226.58584113712377;2012-01-31
128.3955;1.0416127946539253;128.3955;2012-02-29
79.75446153846154;-2.6403297994180486;79.75446153846154;2012-03-31
41.41966666666667;-3.9938146292380976;41.41966666666667;2012-04-30
131.24560256410257;-2.7101484427443054;131.24560256410257;2012-05-31
306.18461538461537;-0.0310007263746771;306.18461538461537;2012-06-30
257.3076923076923;-0.1910272837862814;257.3076923076923;2012-07-31
100.79897435897435;-1.992099285656022;100.79897435897435;2012-08-31
11.145846153846154;-3.678113482778645;11.145846153846154;2012-09-30
49.809937569676705;0.9021385026142454;49.809937569676705;2012-10-31
6.989230769230769;-3.2892685788830027;6.989230769230769;2012-11-30
30.077923076923074;-1.5756007428589378;30.077923076923074;2012-12-31
73.54491304347826;-0.6748916374391336;73.54491304347826;2013-01-31
33.20314492753623;-2.778104001642141;33.20314492753623;2013-02-28
81.79285714285714;-2.5773661713569;81.79285714285714;2013-03-31
229.8853072853073;0.03418947498002487;229.8853072853073;2013-04-30
270.55913715913715;0.1587663995162564;270.55913715913715;2013-05-31
371.3388310948311;1.1131978266102;371.3388310948311;2013-06-30
373.4812022792023;2.253337309781618;373.4812022792023;2013-07-31
172.72450142450143;0.52786193449659;172.72450142450143;2013-08-31
136.2622507122507;2.272520076378906;136.2622507122507;2013-09-30
82.29388034188034;3.7997696713926405;82.29388034188034;2013-10-31
59.84444444444444;1.787305325570776;59.84444444444444;2013-11-30
103.5843304843305;2.7858425187019393;103.5843304843305;2013-12-31
98.12592592592593;0.3429433968631175;98.12592592592593;2014-01-31
152.17417663817665;1.8633774179686398;152.17417663817665;2014-02-28
166.24729344729346;0.023128635962626532;166.24729344729346;2014-03-31
230.2776153846154;0.04219698898654495;230.2776153846154;2014-04-30
273.08062678062674;0.20013313925518067;273.08062678062674;2014-05-31
298.7267806267806;-0.16056403990923035;298.7267806267806;2014-06-30
173.0934814814815;-2.3567837389443547;173.0934814814815;2014-07-31
149.1868888888889;-0.2418809694930558;149.1868888888889;2014-08-31
221.67407407407407;5.406808992864851;221.67407407407407;2014-09-30
124.68888888888888;7.581487273467609;124.68888888888888;2014-10-31
38.714387464387464;0.22238434441083768;38.714387464387464;2014-11-30
60.36039886039886;0.5104283148513626;60.36039886039886;2014-12-31
43.32022792022792;-2.1374990508201255;43.32022792022792;2015-01-31
55.10783475783476;-1.8426463920708422;55.10783475783476;2015-02-28
285.3565527065527;2.7390466383942633;285.3565527065527;2015-03-31
40.44871794871795;-4.014574715271601;40.44871794871795;2015-04-30
147.00470085470084;-2.3806913946318025;147.00470085470084;2015-05-31
343.13903133903136;0.6178203894987462;343.13903133903136;2015-06-30
388.5738835978836;2.566075721053074;388.5738835978836;2015-07-31
104.4767962962963;-1.8590703799711665;104.4767962962963;2015-08-31
33.12098702953966;-2.398970625253632;33.12098702953966;2015-09-30
18.93148148148148;-2.343543694706148;18.93148148148148;2015-10-31
11.922222222222222;-2.724346991778914;11.922222222222222;2015-11-30
88.48936752136751;1.9912064955062285;88.48936752136751;2015-12-31
136.11646153846155;1.5680784673508694;136.11646153846155;2016-01-31
65.44505555555556;-1.4011869634296277;65.44505555555556;2016-02-29
194.97637362637363;0.6782063900928138;194.97637362637363;2016-03-31
248.04900284900285;0.4049339151100743;248.04900284900285;2016-04-30
439.7068376068376;2.9337486331230545;439.7068376068376;2016-05-31
133.7517094017094;-3.026639458926015;133.7517094017094;2016-06-30
88.95128205128205;-4.520688260275268;88.95128205128205;2016-07-31
43.739066951566954;-4.055988503309059;43.739066951566954;2016-08-31
43.10427350427351;-1.8178571907133012;43.10427350427351;2016-09-30
15.021880341880342;-2.784782002988508;15.021880341880342;2016-10-31
15.281880341880342;-2.3396020727636055;15.281880341880342;2016-11-30
34.308;-1.251846670162214;34.308;2016-12-31
21.67899758454106;-3.1847431757659432;21.67899758454106;2017-01-31
36.58889743589744;-2.633512684777627;36.58889743589744;2017-02-28
149.76433333333333;-0.4778077066528271;149.76433333333333;2017-03-31
225.2255512820513;-0.06381718700348574;225.2255512820513;2017-04-30
309.4477948717949;0.7967610867381973;309.4477948717949;2017-05-31
353.7832307692308;0.8048038531934105;353.7832307692308;2017-06-30
392.41153846153844;2.64559652055356;392.41153846153844;2017-07-31
110.26383556298774;-1.6497498870481675;110.26383556298774;2017-08-31
82.26748251748252;0.29111753935341783;82.26748251748252;2017-09-30
39.16153846153846;-0.06037571935438041;39.16153846153846;2017-10-31
10.376923076923077;-2.9013132107622446;10.376923076923077;2017-11-30
31.39895104895105;-1.4744942632681945;31.39895104895105;2017-12-31
128.4576923076923;1.3210951955937893;128.4576923076923;2018-01-31
140.9576923076923;1.4757481919604318;140.9576923076923;2018-02-28
149.61923076923077;-0.48228975314918493;149.61923076923077;2018-03-31
468.7576923076923;4.909882768621388;468.7576923076923;2018-04-30
187.32492307692308;-1.5377636364809157;187.32492307692308;2018-05-31
122.4920641025641;-3.2222507860137406;122.4920641025641;2018-06-30
93.816;-4.395581176843691;93.816;2018-07-31
57.756;-3.548988083966108;57.756;2018-08-31
35.492;-2.2609572071181363;35.492;2018-09-30
16.1;-2.6631052188132287;16.1;2018-10-31
45.098;0.6951634382866515;45.098;2018-11-30
56.160000000000004;0.2893089749462073;56.160000000000004;2018-12-31
97.32;0.316953552283475;97.32;2019-01-31
107.77773913043478;0.3290859054422176;107.77773913043478;2019-02-28
182.99166666666667;0.404932241733894;182.99166666666667;2019-03-31
187.22192028985506;-0.8763818821299999;187.22192028985506;2019-04-30
166.4623188405797;-1.9739137182242124;166.4623188405797;2019-05-31
396.67083333333335;1.5581975235754226;396.67083333333335;2019-06-30
423.95253623188404;3.2991637247060086;423.95253623188404;2019-07-31
165.0105;0.2862099628294715;165.0105;2019-08-31
